question_id,category,mode,expected,answer,exact_match,numeric_preservation,active_truth,gold_recall,input_tokens,kept_blocks,ttft_ms
Q0253,C,full,28 October 2027,"According to the document, Project DAWN-253 has an ""active delivery date"" of ""03 January 2026"". This means that it currently has a scheduled release date of January 3, 2026, which is not yet reached.",false,false,false,true,6453,50,5991.54
Q0253,C,visibility,28 October 2027,"According to the context, the active delivery date for Project DAWN-253 is 03 January 2026.",false,false,false,true,1747,16,1940.80
Q0253,C,random,28 October 2027,The active delivery date for Project DAWN-253 is 28 October 2027.,true,true,true,true,1845,16,1594.04
Q0253,C,bm25,28 October 2027,"According to the information provided in the context, the active delivery date for Project DAWN-253 is 28 October 2027.",false,true,false,true,1750,16,2072.13
Q0254,C,full,25 October 2027,"According to the provided information, the active delivery date for Project ECLIPSE-254 is 11 May 2026.",false,false,false,true,6455,50,4394.94
Q0254,C,visibility,25 October 2027,"According to the context, Project ECLIPSE-254 has an ""Active Delivery Date"" of 25 October 2027. This means that the project is currently in progress and is being delivered by this date.",false,true,false,true,1760,16,3338.37
Q0254,C,random,25 October 2027,"According to the context provided, the active delivery date for Project ECLIPSE-254 was 11 May 2026.",false,false,false,false,1838,16,2324.80
Q0254,C,bm25,25 October 2027,"According to the given context, the active delivery date for Project ECLIPSE-254 is ""25 October 2027"".",true,true,true,true,1738,16,2292.47
Q0255,C,full,17 August 2027,"According to the context, the active delivery date for Project FALCON-255 is 15 November 2026.",false,false,false,true,6454,50,4544.18
Q0255,C,visibility,17 August 2027,"According to the information provided, the active delivery date for Project FALCON-255 is 15 November 2026.",false,false,false,true,1748,16,2033.78
Q0255,C,random,17 August 2027,"According to the context, the active delivery date for Project FALCON-255 was 15 November 2026.",false,false,false,false,1830,16,2061.35
Q0255,C,bm25,17 August 2027,"The active delivery date for Project FALCON-255 is stated as ""17 August 2027"".",true,true,true,true,1751,16,1823.08
Q0256,C,full,19 September 2027,"According to the information provided, Project GENESIS-256 has an ""active delivery date"" of September 17, 2026. This indicates that it is currently being developed or in progress at the time this response was last updated.",false,false,false,true,6453,50,5864.53
Q0256,C,visibility,19 September 2027,The active delivery date for Project GENESIS-256 is 17 September 2026.,false,false,false,true,1736,16,1867.90
Q0256,C,random,19 September 2027,"According to the given context, Project GENESIS-256 has an active delivery date of January 12, 2022. This information can be found in the following line from the context:

""Project GENESIS-256: This project has an active delivery date of January 12",false,false,false,false,1901,16,4385.56
Q0256,C,bm25,19 September 2027,"According to the context, the active delivery date for Project GENESIS-256 is listed as ""19 September 2027"". This information comes from the document that lists the statuses of projects in the system, specifically under the ""Status"" section for Project GENESIS-256.",false,true,false,true,1728,16,4132.78
Q0257,C,full,15 April 2027,"According to the information provided, Project HELIOS-257 has an ""active delivery date"" of 15 April 2027.",false,true,false,true,6453,50,4419.82
Q0257,C,visibility,15 April 2027,"According to the information provided, the active delivery date for Project HELIOS-257 was 25 August 2026.",false,false,false,true,1740,16,1969.61
Q0257,C,random,15 April 2027,The active delivery date for Project HELIOS-257 is 15 April 2027.,true,true,true,true,1839,16,1601.01
Q0257,C,bm25,15 April 2027,"According to the context, the active delivery date for Project HELIOS-257 is 15 April 2027.",true,true,true,true,1750,16,2131.63
Q0258,C,full,10 July 2027,"According to the given context, Project IRIS-258 has an ""active delivery date"" of 10 July 2027. This indicates that the project is currently under development and is in the process of being implemented or finalized by the relevant parties.",false,true,false,true,6453,50,5853.10
Q0258,C,visibility,10 July 2027,"According to the given information, the active delivery date for Project IRIS-258 is ""12 January 2026"".",false,false,false,true,1747,16,2182.02
Q0258,C,random,10 July 2027,The active delivery date for Project IRIS-258 is 12 January 2026.,false,false,false,false,1835,16,1709.96
Q0258,C,bm25,10 July 2027,"According to the information provided, the active delivery date for Project IRIS-258 is 10 July 2027.",false,true,false,true,1733,16,2112.03
Q0259,C,full,12 November 2027,"According to the document, Project JUPITER-259 has an ""active delivery date"" of 12 November 2027.",true,true,true,true,6454,50,4179.03
Q0259,C,visibility,12 November 2027,"According to the information provided, the active delivery date for Project JUPITER-259 is 12 November 2027.",false,true,false,true,1748,16,1947.25
Q0259,C,random,12 November 2027,"According to the context, the active delivery date for Project JUPITER-259 is ""01 January 2026"". This means that as of this information point in time (January 1, 2026), the project is currently being delivered.",false,false,false,false,1822,16,4280.67
Q0259,C,bm25,12 November 2027,The active delivery date for Project JUPITER-259 is 12 November 2027.,true,true,true,true,1742,16,1883.08
Q0260,C,full,28 March 2027,"According to the information provided, Project KRONOS-260 has an ""active delivery date"" of ""04 August 2026"". This means that the project is currently being developed or implemented as of this moment.",false,false,false,true,6454,50,4944.57
Q0260,C,visibility,28 March 2027,"According to the context, Project KRONOS-260 has an ""active delivery date"" of 04 August 2026. This means that it is currently being developed or planned for use at this time.",false,false,false,true,1750,16,2790.40
Q0260,C,random,28 March 2027,The active delivery date for Project KRONOS-260 is 28 March 2027.,true,true,true,true,1831,16,1592.01
Q0260,C,bm25,28 March 2027,"According to the information provided, the active delivery date for Project KRONOS-260 is 28 March 2027.",false,true,false,true,1738,16,1685.41
Q0261,C,full,01 September 2027,"According to the given text, the active delivery date for Project LUNA-261 is ""01 September 2027"".",true,true,true,true,6454,50,3883.46
Q0261,C,visibility,01 September 2027,"According to the given context, the active delivery date for Project LUNA-261 is 01 September 2027.",true,true,true,true,1755,16,2177.55
Q0261,C,random,01 September 2027,The active delivery date for Project LUNA-261 is 01 September 2027.,true,true,true,true,1841,16,1845.78
Q0261,C,bm25,01 September 2027,"According to the information provided in the given context, the active delivery date for Project LUNA-261 is 01 September 2027.",false,true,false,true,1738,16,2081.91
Q0262,C,full,24 July 2027,"According to the context, the active delivery date for Project METEOR-262 is 05 August 2026.",false,false,false,true,6454,50,3827.03
Q0262,C,visibility,24 July 2027,The active delivery date for Project METEOR-262 is 05 August 2026.,false,false,false,true,1742,16,1576.17
Q0262,C,random,24 July 2027,"According to the given context, Project METEOR-262 has an active delivery date of 2024-09-01. This can be inferred from the fact that the project title is ""Project METEOR-262"" in the text, which suggests it's a specific",false,false,false,false,1893,16,3673.17
Q0262,C,bm25,24 July 2027,"According to the context, the active delivery date for Project METEOR-262 was 24 July 2027.",false,true,false,true,1730,16,1766.50
